SubjCode,OnEvent,ISI
P528,SF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,SF7+,33
P528,SF7+,34
P528,NF7+,33
P528,NH7+,34
P528,NF7+,34
P528,NH7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NF7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NH7+,34
P528,SF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,34
P528,NH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,SH7+,34
P528,NF7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,SF7+,33
P528,NH7+,34
P528,SF7+,33
P528,NH7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,32
P528,NF7+,34
P528,NF7+,34
P528,NH7+,34
P528,SF7+,34
P528,NF7+,34
P528,NF7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,34
P528,SH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,SF7+,34
P528,SF7+,33
P528,SF7+,33
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,33
P528,SF7+,34
P528,NF7+,33
P528,NH7+,34
P528,SH7+,34
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,34
P528,NF7+,34
P528,NF7+,34
P528,NH7+,33
P528,NH7+,34
P528,SF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,SF7+,33
P528,SF7+,33
P528,SH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,SH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NH7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SF7+,34
P528,SF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NF7+,34
P528,NH7+,34
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,33
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,34
P528,SF7+,33
P528,NH7+,34
P528,SF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,34
P528,SF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,33
P528,SH7+,33
P528,NF7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,33
P528,SF7+,33
P528,NH7+,33
P528,NF7+,33
P528,SH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,SH7+,33
P528,SF7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF7+,33
P528,SF7+,33
P528,SH7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,SF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,SF7+,33
P528,SH7+,34
P528,SF7+,34
P528,SF7+,34
P528,NF7+,33
P528,NH7+,34
P528,NH7+,33
P528,SH7+,34
P528,SF7+,33
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NH7+,34
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,SF7+,34
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,34
P528,NH7+,33
P528,SH7+,33
P528,NF7+,33
P528,SF7+,33
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,SF7+,33
P528,NH7+,33
P528,SF7+,34
P528,SH7+,34
P528,NH7+,33
P528,NF7+,33
P528,SH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,SH7+,33
P528,NF7+,34
P528,NF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,34
P528,SH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,SH7+,33
P528,SF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NH7+,33
P528,SF7+,33
P528,NH7+,34
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,34
P528,NH7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,SF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF7+,32
P528,SH7+,34
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,34
P528,NF7+,34
P528,NH7+,34
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,SF7+,33
P528,NH7+,34
P528,SH7+,33
P528,SF7+,34
P528,NH7+,33
P528,SF7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,34
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,34
P528,SF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,NF7+,33
P528,SF7+,34
P528,SF7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,SF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,34
P528,SH7+,34
P528,NF7+,33
P528,SH7+,33
P528,NF7+,34
P528,NH7+,34
P528,NF7+,34
P528,NH7+,34
P528,SF7+,33
P528,NF7+,33
P528,SF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,NF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,SH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF2+,217
P528,SF2+,216
P528,NH7+,34
P528,SH2+,217
P528,NH2+,217
P528,NF2+,217
P528,SH2+,217
P528,SF2+,216
P528,NH2+,217
P528,SH7+,33
P528,SF7+,33
P528,SF7+,33
P528,NH2+,217
P528,NH2+,217
P528,SH2+,217
P528,SH2+,217
P528,NF2+,216
P528,SF2+,217
P528,SF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH2+,217
P528,SF2+,216
P528,NH7+,34
P528,SH7+,34
P528,NF7+,33
P528,SF7+,33
P528,SF7+,34
P528,NH2+,217
P528,NH7+,33
P528,NF2+,216
P528,SF2+,217
P528,SH7+,34
P528,NH7+,33
P528,SH2+,217
P528,NF7+,33
P528,SH2+,217
P528,SF2+,217
P528,SH7+,33
P528,NF2+,217
P528,NF7+,33
P528,NF2+,216
P528,NF7+,34
P528,SF7+,34
P528,SH2+,217
P528,NF7+,34
P528,SF7+,34
P528,NF2+,216
P528,SF7+,34
P528,NF2+,216
P528,NF7+,33
P528,SF2+,217
P528,NH7+,34
P528,SH2+,217
P528,NH2+,217
P528,SF7+,33
P528,SH7+,33
P528,NH7+,33
P528,SF7+,34
P528,SF2+,217
P528,NH7+,33
P528,SH7+,33
P528,NF2+,217
P528,NH7+,34
P528,SH7+,34
P528,SF7+,34
P528,SF2+,216
P528,NH7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF2+,217
P528,NH2+,217
P528,SF7+,33
P528,SH2+,216
P528,NF2+,217
P528,SH7+,33
P528,SH2+,217
P528,SH2+,216
P528,SH7+,33
P528,SH2+,217
P528,NH2+,217
P528,NF7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,34
P528,SH2+,217
P528,SH7+,33
P528,NH2+,217
P528,SF7+,34
P528,SH2+,217
P528,SH7+,33
P528,NF2+,216
P528,SH2+,217
P528,NF7+,34
P528,SF2+,217
P528,SH2+,216
P528,NF2+,217
P528,SF2+,217
P528,SF2+,216
P528,SF2+,217
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH2+,217
P528,SH7+,34
P528,SF2+,217
P528,SF2+,217
P528,NH7+,33
P528,NH2+,217
P528,SH7+,33
P528,NF2+,217
P528,SF7+,34
P528,SH7+,34
P528,SF7+,33
P528,NH2+,217
P528,NH7+,33
P528,NF7+,34
P528,NF7+,34
P528,NH2+,216
P528,NF7+,33
P528,NF2+,217
P528,NH2+,217
P528,SF2+,216
P528,SH2+,217
P528,NH2+,216
P528,NF7+,33
P528,NH2+,217
P528,NH7+,33
P528,NH2+,217
P528,NH2+,216
P528,NH7+,34
P528,SF2+,216
P528,SF2+,217
P528,SF7+,33
P528,NH2+,217
P528,SH7+,34
P528,SH2+,217
P528,NF2+,216
P528,SF7+,33
P528,NF2+,216
P528,NF2+,216
P528,NF7+,33
P528,NH2+,216
P528,SH7+,33
P528,NH7+,34
P528,NF2+,217
P528,NF7+,34
P528,SH7+,33
P528,NF2+,217
P528,SF7+,34
P528,SH2+,217
P528,SF2+,216
P528,NF2+,217
P528,NF7+,34
P528,SH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NH7+,33
P528,SF2+,216
P528,NF2+,217
P528,SH2+,216
P528,NH2+,217
P528,SF7+,33
P528,SF2+,217
P528,SF7+,34
P528,SH2+,217
P528,NH7+,33
P528,NF7+,34
P528,SH7+,33
P528,NF2+,217
P528,NH2+,217
P528,SH2+,217
P528,SH7+,34
P528,SF7+,33
P528,SF2+,217
P528,NF7+,34
P528,SH7+,33
P528,SF7+,34
P528,NH2+,216
P528,NF7+,33
P528,NF2+,216
P528,SH7+,33
P528,NF2+,216
P528,SH7+,34
P528,NF2+,217
P528,SF7+,34
P528,NF7+,33
P528,SF7+,33
P528,NF2+,217
P528,SF2+,217
P528,SF7+,34
P528,SH7+,33
P528,SF2+,216
P528,NH2+,217
P528,SH2+,217
P528,NF7+,33
P528,NH7+,33
P528,SH2+,217
P528,SF2+,217
P528,SF2+,217
P528,SF2+,217
P528,NH7+,34
P528,NH2+,216
P528,NF2+,216
P528,NF7+,33
P528,NH2+,217
P528,NH7+,33
P528,SH2+,216
P528,SH2+,216
P528,SH2+,216
P528,SH2+,217
P528,NH7+,34
P528,NH2+,217
P528,NF7+,34
P528,NH7+,33
P528,SH2+,217
P528,NF7+,33
P528,SH2+,217
P528,SF2+,216
P528,NF7+,34
P528,SF7+,33
P528,NH7+,34
P528,NH2+,217
P528,SF2+,216
P528,SH7+,33
P528,SH7+,33
P528,SH2+,217
P528,SF7+,33
P528,NF2+,216
P528,NH7+,33
P528,NH7+,34
P528,SH2+,217
P528,SH7+,33
P528,SF7+,33
P528,NH2+,217
P528,NH2+,217
P528,NH7+,33
P528,SF2+,217
P528,SF7+,33
P528,NH7+,33
P528,SH7+,33
P528,SF7+,34
P528,SH7+,33
P528,NH7+,34
P528,NH7+,34
P528,NH2+,217
P528,NF7+,33
P528,SH2+,216
P528,SH7+,33
P528,NF7+,34
P528,SF7+,33
P528,SF2+,217
P528,NH7+,33
P528,SF2+,216
P528,SH2+,217
P528,NF2+,216
P528,NF2+,216
P528,SF7+,33
P528,NF2+,216
P528,NF2+,217
P528,SF7+,34
P528,NH2+,217
P528,NH2+,217
P528,NF2+,217
P528,SH7+,33
P528,SF7+,33
P528,NH7+,33
P528,NF2+,217
P528,SH2+,217
P528,SH2+,217
P528,NF7+,33
P528,SF7+,33
P528,SF7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF2+,216
P528,NH7+,33
P528,NF7+,34
P528,NF2+,216
P528,SH7+,33
P528,NH2+,216
P528,NH7+,34
P528,SF2+,216
P528,NH7+,33
P528,SH2+,217
P528,SF2+,217
P528,SF7+,33
P528,SH2+,217
P528,NF7+,33
P528,SH7+,33
P528,SF2+,217
P528,SF2+,217
P528,SF7+,34
P528,SF7+,34
P528,NH7+,33
P528,SH2+,216
P528,NF2+,216
P528,SH7+,34
P528,NH2+,217
P528,SF2+,216
P528,SH7+,33
P528,SF2+,216
P528,NH2+,217
P528,NH2+,217
P528,NF2+,217
P528,NH2+,217
P528,NH7+,34
P528,NF7+,33
P528,NH2+,216
P528,NF7+,34
P528,NF7+,34
P528,NF2+,217
P528,SF2+,217
P528,NH2+,217
P528,SF7+,33
P528,SF2+,217
P528,NF2+,217
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NH7+,33
P528,SH7+,33
P528,SF2+,217
P528,NH2+,217
P528,NH7+,34
P528,SH2+,217
P528,SF7+,34
P528,SF2+,217
P528,SH7+,33
P528,SH2+,216
P528,SF7+,34
P528,NF7+,33
P528,NF2+,217
P528,SH2+,217
P528,SH7+,34
P528,SH2+,216
P528,NF2+,217
P528,NF2+,217
P528,NF2+,217
P528,SF7+,33
P528,SF2+,216
P528,SH2+,217
P528,NH7+,34
P528,NH2+,216
P528,SF7+,33
P528,SF7+,34
P528,NH2+,217
P528,SH7+,33
P528,NF7+,33
P528,NH2+,217
P528,NH2+,217
P528,NH2+,217
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,SH2+,217
P528,SF7+,34
P528,NF2+,217
P528,SH2+,216
P528,SF7+,34
P528,SH2+,217
P528,NH7+,34
P528,SF7+,33
P528,SH2+,217
P528,SH7+,33
P528,SH7+,34
P528,SH2+,217
P528,SH2+,216
P528,NF2+,217
P528,SH7+,33
P528,NF7+,33
P528,SH7+,33
P528,NF2+,217
P528,NH2+,216
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF2+,217
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH2+,217
P528,SF2+,216
P528,SH7+,33
P528,SH2+,216
P528,NF7+,33
P528,SF7+,33
P528,NF2+,217
P528,SF2+,217
P528,SF2+,216
P528,SH7+,34
P528,SF7+,33
P528,SF2+,217
P528,SF2+,216
P528,NH7+,33
P528,SH2+,217
P528,SF2+,217
P528,NH7+,33
P528,SH7+,33
P528,SH2+,216
P528,NF7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF2+,217
P528,NF7+,33
P528,SH2+,216
P528,SF2+,217
P528,NF2+,217
P528,SF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NH2+,217
P528,SH2+,216
P528,SH2+,217
P528,NH2+,217
P528,SF2+,217
P528,NF2+,217
P528,NH2+,217
P528,SF2+,216
P528,NF7+,33
P528,NF2+,217
P528,SH2+,217
P528,SH7+,33
P528,SF7+,34
P528,SH2+,217
P528,NF7+,34
P528,NH7+,33
P528,NH2+,217
P528,SF7+,34
P528,NH7+,33
P528,SF7+,33
P528,SH7+,34
P528,NH7+,33
P528,SF7+,33
P528,NF2+,216
P528,NF2+,217
P528,SH2+,217
P528,NH2+,216
P528,NH2+,217
P528,SF7+,33
P528,NF2+,216
P528,NH2+,217
P528,SF2+,216
P528,SF7+,33
P528,NH2+,216
P528,SH2+,216
P528,SF2+,217
P528,NF2+,217
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,SH2+,217
P528,SF2+,217
P528,NH7+,34
P528,NH2+,216
P528,SH7+,33
P528,SH2+,216
P528,SH7+,34
P528,SH2+,217
P528,SH2+,216
P528,SH7+,33
P528,NF2+,217
P528,NH7+,33
P528,SH2+,217
P528,NF7+,33
P528,SH7+,33
P528,NH2+,216
P528,NF2+,217
P528,SF2+,217
P528,SF2+,217
P528,SH7+,33
P528,NH2+,216
P528,NF2+,216
P528,SF2+,217
P528,NH7+,33
P528,SF7+,34
P528,SH7+,33
P528,NH2+,217
P528,SH2+,217
P528,NH2+,216
P528,SH7+,33
P528,SF2+,216
P528,SF2+,217
P528,SF7+,34
P528,NH2+,216
P528,SH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,SF7+,33
P528,SH2+,216
P528,SF2+,217
P528,NF2+,217
P528,NH7+,33
P528,NH2+,216
P528,SF2+,216
P528,SH2+,217
P528,SH2+,216
P528,SF7+,33
P528,NF2+,217
P528,NH2+,217
P528,NH7+,34
P528,SF7+,33
P528,NF2+,217
P528,SH7+,33
P528,SH7+,34
P528,SH2+,217
P528,NH7+,33
P528,NH2+,216
P528,NF2+,217
P528,SH7+,33
P528,SH7+,33
P528,NF2+,216
P528,NF7+,33
P528,NH7+,34
P528,SH2+,217
P528,SF2+,216
P528,SF7+,33
P528,SF7+,34
P528,SF7+,33
P528,NF2+,217
P528,NH7+,34
P528,SH7+,34
P528,NH2+,217
P528,SF2+,216
P528,SF2+,217
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,SH2+,217
P528,SF2+,217
P528,SH2+,217
P528,SH7+,34
P528,NH2+,217
P528,NF2+,217
P528,NH7+,33
P528,NF2+,216
P528,SF2+,217
P528,NF2+,217
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,SF2+,217
P528,SH2+,216
P528,SF7+,33
P528,NF7+,33
P528,SH7+,33
P528,SF2+,216
P528,NF7+,34
P528,SF2+,216
P528,NH2+,216
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH2+,217
P528,SF7+,34
P528,SH7+,34
P528,SF7+,33
P528,SF7+,33
P528,NF2+,217
P528,SH7+,34
P528,NF2+,216
P528,NH2+,217
P528,SF2+,217
P528,SF2+,217
P528,SF7+,33
P528,NH7+,34
P528,NH7+,33
P528,SH2+,216
P528,NH7+,34
P528,SF7+,33
P528,NH2+,216
P528,NF2+,217
P528,NH2+,217
P528,SF7+,33
P528,NH7+,34
P528,NF7+,33
P528,SH7+,33
P528,NF7+,33
P528,NH2+,217
P528,SF2+,216
P528,SF7+,34
P528,NH2+,217
P528,SH2+,217
P528,SH7+,33
P528,SH2+,217
P528,SF2+,216
P528,SF7+,34
P528,NH7+,33
P528,NH2+,217
P528,NF2+,217
P528,NF7+,34
P528,NF2+,217
P528,NF2+,216
P528,NF7+,33
P528,SF2+,217
P528,SH7+,33
P528,SF2+,217
P528,SF2+,217
P528,NF2+,216
P528,SH7+,33
P528,NH2+,216
P528,NF2+,216
P528,NF7+,33
P528,NH7+,33
P528,NF2+,217
P528,SH2+,217
P528,SF2+,216
P528,NF7+,33
P528,SF7+,33
P528,SF2+,217
P528,NH7+,34
P528,NH2+,216
P528,NF7+,34
P528,NF7+,33
P528,NH7+,33
P528,SH7+,34
P528,SF7+,34
P528,NF7+,34
P528,SH2+,217
P528,NH2+,217
P528,NH2+,217
P528,SH7+,34
P528,NH7+,34
P528,SF2+,217
P528,NF2+,216
P528,NH2+,217
P528,NH7+,33
P528,SH7+,34
P528,NF7+,33
P528,SF7+,33
P528,NH7+,34
P529,NH7+,33
P529,NF7+,33
P529,SH7+,34
P529,NH7+,34
P529,SF7+,33
P529,SF7+,33
P529,NF7+,33
P529,SH7+,33
P529,NF7+,33
P529,SF7+,33
P529,SF7+,34
P529,NF7+,34
P529,SF7+,33
P529,SH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,34
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,34
P529,SF7+,33
P529,SH7+,33
P529,SH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,SF7+,34
P529,SF7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,33
P529,SF7+,33
P529,SF7+,33
P529,NH7+,33
P529,NF7+,34
P529,SH7+,33
P529,NF7+,34
P529,NH7+,33
P529,SF7+,34
P529,NH7+,34
P529,NH7+,33
P529,NF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,34
P529,NH7+,34
P529,NH7+,33
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,SH7+,34
P529,NH7+,34
P529,SF7+,33
P529,NF7+,34
P529,NH7+,33
P529,NF7+,34
P529,NF7+,33
P529,SH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,SH7+,33
P529,SF7+,33
P529,SF7+,33
P529,SH7+,33
P529,NF7+,33
P529,NH7+,34
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NH7+,33
P529,SF7+,34
P529,NF7+,33
P529,NH7+,33
P529,SH7+,33
P529,NF7+,34
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NF7+,33
P529,NH7+,34
P529,NH7+,33
P529,SH7+,34
P529,NH7+,33
P529,NH7+,34
P529,SF7+,33
P529,SH7+,34
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,SF7+,33
P529,NF7+,34
P529,NF7+,34
P529,NH7+,34
P529,NH7+,34
P529,NH7+,33
P529,NF7+,34
P529,NF7+,33
P529,NH7+,34
P529,NF7+,34
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,SH7+,33
P529,SH7+,33
P529,SF7+,33
P529,NF7+,34
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,NH7+,33
P529,SH7+,33
P529,NF7+,33
P529,SH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,SH7+,33
P529,NF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NH7+,34
P529,NF7+,34
P529,NF7+,34
P529,NH7+,33
P529,NH7+,33
P529,SH7+,33
P529,SF7+,34
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,NF7+,33
P529,SF7+,34
P529,NH7+,34
P529,SH7+,33
P529,NF7+,33
P529,SH7+,34
P529,SF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NF7+,33
P529,SH7+,34
P529,SH7+,33
P529,NH7+,33
P529,SF7+,33
P529,NF7+,34
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,34
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,SH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,33
P529,SF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,SF7+,33
P529,NH7+,34
P529,SH7+,33
P529,NF7+,34
P529,NF7+,34
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,SH7+,34
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NF7+,34
P529,NF7+,33
P529,NH7+,34
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,33
P529,SH7+,33
P529,NF7+,34
P529,SF7+,33
P529,SH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,SF7+,34
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,SF7+,34
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NF7+,34
P529,NF7+,34
P529,SH7+,33
P529,SF7+,34
P529,NH7+,33
P529,NH7+,33
P529,SH7+,34
P529,NH7+,33
P529,NF7+,34
P529,NH7+,34
P529,NH7+,33
P529,SH7+,33
P529,NH7+,33
P529,NH7+,33
P529,SF7+,34
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,34
P529,NF7+,34
P529,NF7+,34
P529,NF7+,33
P529,SH7+,33
P529,NF7+,34
P529,NF7+,33
P529,SF7+,34
P529,SF7+,33
P529,NH7+,34
P529,NF7+,34
P529,NH7+,33
P529,NH7+,33
P529,NH7+,34
P529,NH7+,33
P529,SH7+,33
P529,NF7+,33
P529,SF7+,33
P529,NH7+,33
P529,NF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NH7+,33
P529,NH7+,33
P529,SH7+,34
P529,NF7+,34
P529,NH7+,34
P529,NH7+,33
P529,SF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,34
P529,SF7+,33
P529,NH7+,33
P529,NH7+,34
P529,SH7+,34
P529,SH7+,33
P529,NH7+,34
P529,NF7+,33
P529,SH7+,33
P529,NH7+,34
P529,NF7+,33
P529,SH7+,33
P529,NF7+,34
P529,NH7+,34
P529,NF7+,33
P529,SF7+,33
P529,SH7+,33
P529,SH7+,34
P529,NH7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,34
P529,NH7+,34
P529,NF7+,33
P529,SF7+,33
P529,NF7+,34
P529,NF7+,34
P529,NH7+,33
P529,NF7+,33
P529,SH7+,33
P529,NF7+,33
P529,SH7+,33
P529,SH7+,33
P529,NF7+,33
P529,SH7+,34
P529,SH7+,33
P529,NH7+,33
P529,SF7+,33
P529,NH7+,33
P529,NH7+,34
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,SF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NF7+,33
P529,NH7+,34
P529,NH7+,33
P529,NF7+,33
P529,NH7+,33
P529,SF7+,33
P529,NF7+,34
P529,NF7+,33
P529,SF7+,33
P529,SF7+,34
P529,NF7+,33
P529,NF7+,33
